child_arch,latency
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 3, 3, 7, 7, 3, 7, 3, 5, 7, 7, 7, 7, 7, 7, 5], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [3, 2, 3, 3, 3], 'r': [176]}",22.99638000221967
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 7, 5, 7, 3, 3, 5, 3, 3, 7, 7, 5, 3, 5, 5, 7], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [3, 2, 3, 3, 2], 'r': [224]}",31.17556644141463
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 3, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5, 7, 7, 5, 5], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [3, 2, 2, 3, 2], 'r': [224]}",31.256199424238776
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 7, 7, 7, 3, 5, 7, 5, 5, 5, 5, 5, 3, 7, 3], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [4, 2, 2, 2, 3], 'r': [176]}",23.91982831836277
"{'wid': None, 'ks': [3, 7, 5, 3, 5, 7, 7, 7, 7, 5, 3, 7, 3, 7, 3, 3, 5, 5, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 3, 4], 'r': [192]}",46.02047568839759
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 3, 5, 5, 3, 7, 5, 7, 3, 5, 3, 3, 7, 5, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [4, 3, 2, 3, 2], 'r': [208]}",42.86152307060632
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 5, 3, 5, 3, 5, 3, 5, 3, 5, 7, 5, 3, 3, 5, 7], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [2, 4, 2, 3, 2], 'r': [176]}",19.261266943546588
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 5, 7, 7, 5, 7, 3, 3, 7, 5, 7, 3, 3, 3, 7, 3], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], 'd': [4, 2, 2, 2, 2], 'r': [192]}",29.9939196277355
"{'wid': None, 'ks': [3, 7, 7, 3, 7, 3, 7, 3, 7, 5, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 2, 2, 4, 3], 'r': [176]}",35.60481625729248
"{'wid': None, 'ks': [7, 7, 3, 5, 3, 3, 7, 7, 5, 7, 3, 3, 7, 3, 3, 3, 7, 7, 7, 3], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6], 'd': [3, 4, 2, 2, 4], 'r': [160]}",24.72865304723752
